ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
com.eviware.x.form.support.XFormMultiSelectList.buildToolbar,0,0,0,0,0,0,0,0,0,4.54
com.eviware.soapui.model.support.MockRunListenerAdapter.onMockRequest,0,0,0,0,0,0,0,0,0,3.483333333333333
com.eviware.soapui.support.UISupport.addTitledBorder,0,0,0,0,0,0,0,0,0,3.1799999999999997
com.eviware.soapui.model.propertyexpansion.PropertyExpansionImpl.getProperty,0,0,0,0,0,0,0,0,0,3.602526069273882
com.eviware.soapui.impl.wsdl.teststeps.InternalTestSuiteListener.addTestRunListener,0,0,0,0,0,0,0,0,0,3.46
com.eviware.soapui.impl.wsdl.panels.request.components.editor.views.AbstractEditorView.propertyChange,0,0,0,0,0,0,0,0,0,0.5907740556049526
com.eviware.soapui.model.tree.nodes.support.EmptyModelItem.setName,0,0,0,0,0,0,0,0,0,3.198900750445119
com.eviware.soapui.impl.wsdl.endpoint.EndpointsTableModel.isCellEditable,0,0,0,0,0,0,0,0,0,3.8175
com.eviware.soapui.impl.wsdl.panels.request.components.editor.inspectors.wss.WsdlMockRequestWssInspector.propertyChange,0,0,0,0,0,0,0,0,0,0.0
com.eviware.soapui.impl.wsdl.teststeps.WsdlTestRequestStepResult.writeTo,0,0,0,0,0,0,0,0,0,2.305415561675911
org.syntax.jedit.TextAreaPainter.paintSyntaxLine,0,0,0,0,0,0,0,0,0,1.8584554987876212
com.eviware.soapui.impl.wsdl.panels.loadtest.JStatisticsHistoryGraph.paintComponent,0,0,0,0,0,0,0,0,0,2.127599613003064
com.eviware.soapui.impl.wsdl.WsdlInterface.cacheDefinition,0,0,0,0,0,0,0,0,0,3.464760449621547
com.eviware.soapui.impl.wsdl.loadtest.WsdlLoadTest.setHistoryLimit,0,0,0,0,0,0,0,0,0,2.1443593417128595
org.syntax.jedit.JEditTextArea.recalculateVisibleLines,0,0,0,0,0,0,0,0,0,4.02
